store_id,store_name,location,demographics
4182,Faulkner Ltd,4220 Turner Canyon,"(13.661090,124.423824)"
4183,"Dickson, Smith and Romero",32653 Jonathan Track Apt. 498,"(63.768086,-28.549566)"
4184,Morgan PLC,013 Melanie Springs Suite 017,"(21.2011335,-50.891929)"
4185,STORE_ERROR,265 Vance Parks,"(84.901620,39.349956)"
4186,Guzman PLC,797 Brenda Estates,"(-1.7431675,170.181016)"
4187,Park-Lopez,8863 Ross Forks,"(-4.8309505,-38.500918)"
4188,Adams Inc,18384 Renee Bridge,"(-69.7737395,137.740147)"
4189,"Rice, Walker and Calderon",LOCATION_ERROR,"(-53.0630995,65.986408)"
4190,"Mayo, Matthews and Green",49441 Jamie Well Suite 731,"(39.6261605,75.963066)"
4191,Kelley Inc,5637 Dawn Field,"(11.930878,139.357218)"
4192,Smith-Smith,0081 Kelsey Corners Suite 504,"(-30.9853105,11.445900)"
4193,None,1076 Whitehead Plain,"(-49.988927,-98.040897)"
4194,None,924 Andrews Points,"(-50.8069775,-142.257948)"
4195,Wall and Sons,51604 Stephen Manor,"(72.2520115,-96.983432)"
4196,Hatfield Inc,602 Ramirez Highway,"(15.2906615,165.124271)"
4197,Mejia LLC,751 Abigail Mall Suite 317,"(-61.279474,144.473171)"
4198,None,30836 Schwartz Garden,"(-83.7807935,169.567412)"
4199,Wise PLC,5825 Williams Throughway,DEMOGRAPHICS_ERROR
4200,Huang-Scott,572 Aguilar Path,"(59.3337335,36.885843)"
4201,Cunningham-Roberts,75981 Powers Falls,"(-23.230446,73.015419)"
4202,"Smith, Bond and Harper",86849 Alexander Mount,"(12.0387095,95.998373)"
4203,"Powers, Williamson and Brown",589 Harris Mill,"(46.422155,-148.538318)"
4204,"Norman, Hart and Garcia",859 Travis Grove,"(-7.495655,117.304720)"
4205,Graham-Lang,68875 William Bridge,"(24.924120,-150.255634)"
4206,"Obrien, Petersen and Alexander",LOCATION_ERROR,"(48.4241055,112.929453)"
4207,Olson-Scott,305 Chad Throughway Suite 470,"(-59.1174625,152.436023)"
4208,Romero-Mclean,29377 Michael Flat Suite 737,"(27.9012485,20.609125)"
4209,"Alexander, Flores and Williams",30876 Bennett Overpass,"(78.831419,113.172539)"
4210,Gonzales Ltd,805 Baker Corner,"(54.0950185,-89.885027)"
4211,"Olson, Stone and Smith",None,"(-56.0599115,-42.329378)"
4212,Little Ltd,7011 Mann Cape,"(45.2540055,-29.262501)"
4213,Robinson-Bass,554 Alexis Canyon Apt. 246,"(-71.6379465,-60.424860)"
4214,"Collier, Miller and Mcdonald",666 Tyler Prairie Apt. 454,"(-19.253679,-118.352529)"
4215,"Miller, Moore and Adams",1948 Michelle Mall Apt. 805,DEMOGRAPHICS_ERROR
4216,"Boyle, Melendez and Davis",48539 Hall Keys,"(33.2011845,-136.231935)"
4217,Mckay Inc,661 Cody Grove Apt. 903,"(-4.3724405,115.196330)"
4218,"Hall, Mcdonald and Nelson",11726 Jensen Parkways,"(-9.5078435,74.647532)"
4219,Love LLC,None,"(-28.691484,126.548918)"
4220,Alexander and Sons,359 Guerrero Canyon Suite 114,"(59.175149,-14.389709)"
4221,Burke PLC,663 Jones Villages Suite 620,"(-26.8744625,90.087926)"
4222,Shaw-Huff,0580 Estrada Summit,"(-22.214295,21.520564)"
4223,Decker-Williams,LOCATION_ERROR,"(-30.879890,102.372863)"
4224,Brown-Ramos,493 Allen Mission,
4225,"Smith, Owen and Soto",221 Danny Harbor Suite 537,
4226,STORE_ERROR,33040 Guzman Prairie,"(12.7837665,41.088091)"
4227,Moore-Martinez,205 David Summit Apt. 524,"(44.952806,-60.239622)"
4228,Hill PLC,3718 Montoya Ridges,"(-31.6441235,-3.529065)"
4229,Cortez-Williams,108 White Parks,"(-54.953969,110.466528)"
4230,Lopez LLC,LOCATION_ERROR,"(-87.7996745,-59.439668)"
4231,Jones-Lambert,135 Martinez Pine,"(66.9650695,91.700177)"
4232,Kelley-Mitchell,0268 Megan Park Apt. 522,"(-3.4114805,-31.213926)"
4233,"Shaw, Davis and Smith",8902 Harding Forge,"(-71.578524,-160.003295)"
4234,"Schmidt, Carter and Hughes",535 Carl Hill Apt. 473,"(33.1072455,157.531396)"
4235,"Moss, Sampson and Bryant",3886 Rebecca Mountains,"(4.736354,12.220758)"
4236,None,100 Ryan Key,"(-77.7367505,15.290148)"
4237,"Perry, Roberts and Mitchell",93539 Carlson Summit Apt. 191,"(-23.226955,123.242600)"
4238,Price PLC,9168 Brown Rapids Apt. 767,"(-40.8754905,160.234059)"
4239,,6268 Santos Mission Apt. 991,"(-68.4835705,97.436994)"
4240,Bailey-Hernandez,9136 Carter Lane,None
4241,None,75588 Michael Flats,"(25.888822,4.986930)"
4242,"Jackson, Jones and Curtis",61765 Laura Ferry,"(80.950815,41.416974)"
4243,None,76037 Baird Street Apt. 609,"(-73.9169105,137.410766)"
4244,Crosby-Smith,321 Watson Cliff Suite 069,"(-76.533580,-3.558989)"
4245,Baker-Stone,94252 Eric Rapids,"(-43.2901325,-166.226914)"
4246,Kennedy Inc,41016 Bowers Shores Apt. 893,"(-42.319722,-55.088798)"
4247,STORE_ERROR,9313 Alyssa Island Apt. 094,DEMOGRAPHICS_ERROR
4248,"Weeks, Pittman and Taylor",6794 Lisa Prairie,"(-71.372255,43.295214)"
4249,"Ramsey, Henson and Roach",8216 Jerry Keys Suite 096,"(-23.2666205,174.664067)"
4250,"Lopez, Flores and May",417 Raymond Ford Apt. 957,
4251,Jackson-Coleman,14388 Gonzalez Center,"(-27.1101175,-157.228229)"
4252,Adams-Lopez,LOCATION_ERROR,DEMOGRAPHICS_ERROR
4253,Jackson-Williamson,51396 Robert Loaf,None
4254,Conway Group,165 Matthew Club,"(2.9938185,97.210769)"
4255,STORE_ERROR,730 Todd Park,"(-16.652843,-175.480208)"
4256,"James, Davis and Owens",31338 William Gateway,"(12.841945,-99.425863)"
4257,Acevedo-Simmons,8508 William Stravenue,"(75.063508,-94.238185)"
4258,Guerrero-Simpson,9906 Smith Walks Suite 611,"(58.746357,71.195309)"
4259,"Evans, Hanson and Stevens",None,"(54.582782,-3.965025)"
4260,"Padilla, Carter and Martin",LOCATION_ERROR,
4261,"Willis, Baker and Gibson",4529 Penny Forest,"(-71.344531,-176.206925)"
4262,"Blevins, Cervantes and Jordan",16445 Greene Junction,"(-89.359699,137.682417)"
4263,Noble-Jones,71083 Joseph Village,"(-20.076606,-167.423551)"
4264,Martinez-Combs,LOCATION_ERROR,"(-0.1518065,148.850176)"
4265,"Wright, Vasquez and Thompson",79802 Paul View Apt. 470,"(-72.0870945,-147.539958)"
4266,Diaz and Sons,634 Carl Mount Apt. 178,"(38.684995,-17.628366)"
4267,Rosales-Miller,8304 Sanchez Park,"(-75.5553585,-76.906643)"
4268,None,521 Joshua Loop,"(67.4015135,-174.057450)"
4269,Johnson Ltd,,"(-44.051751,114.029254)"
4270,Stanley Inc,6247 Savannah Squares Apt. 391,"(-83.8825515,-165.720804)"
4271,Anthony-May,553 Ramirez Mills Suite 697,"(65.5241295,-91.174662)"
4272,"Terrell, Fox and Ortega",10195 Jade Forge,"(25.7457155,-11.271113)"
4273,,191 Williams Vista Apt. 993,"(-53.7001105,-179.799489)"
4274,"Gomez, Duarte and Cruz",68200 Gordon Burg,None
4275,Gonzalez Inc,81087 Wilkerson Road,"(39.172283,30.568772)"
4276,Miller-Wright,None,"(-35.5472995,29.085484)"
4277,Ellis Ltd,236 Kyle Motorway,"(82.5455225,32.357413)"
4278,Strickland Inc,87686 Scott Mill,"(46.799023,147.067716)"
4279,Bauer-Stevens,189 Wells Roads Apt. 272,"(-54.850617,-47.312638)"
4280,"Castro, Newton and Taylor",228 Bailey Corner,"(47.437765,-148.565096)"
4281,STORE_ERROR,9829 Williams Groves Suite 111,"(-75.034920,-98.307700)"
4282,"Lopez, Key and Williams",069 Smith Overpass Suite 196,"(-6.3945515,144.719980)"
4283,"Johnson, Hood and Lewis",7538 Jessica Unions Apt. 587,"(-33.1663645,40.505157)"
4284,Murphy PLC,172 Kevin Lane Suite 458,"(68.055154,-48.265765)"
4285,None,244 Sanders Forks Apt. 950,"(-87.368699,1.663851)"
4286,"Ray, Smith and Mcgee",883 Johnson Extension Suite 482,"(-19.464020,176.008878)"
4287,Harris-Holt,69618 Beth Gateway,"(-48.2237395,-22.762735)"
4288,,88913 Kevin Island Suite 585,"(-27.771690,-4.865214)"
4289,Brown PLC,00450 Anne Turnpike Suite 097,"(22.808812,21.009224)"
4290,"Love, Hill and Huff",52809 Felicia Loaf,"(38.9528725,53.163506)"
4291,King-Davis,75421 Timothy Throughway Suite 098,"(17.6881045,-103.153278)"
4292,Rodriguez PLC,4232 Destiny Lane Apt. 032,"(25.5624825,-136.165069)"
4293,Dickson Ltd,30958 Anita Run Apt. 399,"(8.3803865,161.176673)"
4294,None,0177 Rich Stream Apt. 588,"(28.868772,-11.700374)"
4295,Cruz-Hall,21216 Wall Falls,"(-30.676933,-134.192727)"
4296,Johnson-Adams,83126 Smith Glen Suite 249,"(68.843698,-76.086038)"
4297,"Williams, Kirk and Delgado",9426 Carrie Junctions,"(52.3952225,-136.053639)"
4298,"Hanson, Winters and Marshall",204 David Course Apt. 863,"(41.7196895,19.734638)"
4299,Dunn PLC,None,"(-46.3984305,71.460264)"
4300,,LOCATION_ERROR,"(88.762151,-75.958629)"
4301,Paul and Sons,2733 Bradley Haven Suite 835,"(-43.3717925,79.870964)"
4302,"Williamson, Watson and Liu",502 Williamson Stravenue,"(5.8409525,-105.974028)"
4303,STORE_ERROR,9013 Caleb Lakes Suite 695,"(-78.845590,-69.815694)"
4304,"Brown, Taylor and Ruiz",378 Johnathan Knolls Suite 385,"(56.882935,132.325353)"
4305,Johnson Ltd,8708 Baldwin Island,"(67.5477915,-130.075780)"
4306,Jacobson and Sons,None,"(29.751768,-74.987362)"
4307,Herring-Swanson,37470 Allen Square,"(-3.742023,-25.201265)"
4308,Jackson Ltd,905 Robert Inlet,None
4309,Williams Ltd,178 Barajas Oval Suite 809,"(60.490541,154.090736)"
4310,"Harrison, King and Branch",3507 Raymond Inlet Suite 429,"(-79.298408,-112.445270)"
4311,Calderon PLC,82200 Turner Lights,"(59.917426,-174.014723)"
4312,Huffman-Duran,,
4313,Larsen-Hernandez,2647 Baker Prairie Suite 369,"(-2.936463,-125.132626)"
4314,"Luna, Phillips and Wilson",24379 John Plaza Suite 541,"(-23.212357,139.717768)"
4315,"Perry, Day and Schmidt",2917 Jeff Springs,DEMOGRAPHICS_ERROR
4316,Anderson-Obrien,119 Ruth Spur Apt. 565,"(50.073190,109.125048)"
4317,"Walker, Jones and Aguilar",None,"(-28.0023945,-143.916312)"
4318,"Faulkner, Wheeler and Taylor",864 Henry Creek,"(44.6775865,18.820678)"
4319,Donaldson-Williams,3574 Zhang Centers,"(-64.1522985,-157.002271)"
4320,"Newton, Curtis and Bowen",0797 Amy Burgs,"(25.2761805,-163.695245)"
4321,Parker-Anderson,29202 Daniel Lodge,None
4322,Baldwin Ltd,4724 Harris Route,None
4323,Nicholson-Fleming,003 Brandon Ferry Apt. 470,"(33.633051,98.237249)"
4324,Watson-Davis,9533 Vincent Island Apt. 992,"(-89.239296,163.256140)"
4325,STORE_ERROR,11496 Chang Stream,"(54.9705075,-9.268343)"
4326,Reynolds-Steele,6185 Kent Streets,"(28.8268235,103.495216)"
4327,"Dominguez, Macdonald and Campbell",6155 Watkins Loaf,"(47.003371,129.890408)"
4328,,9891 Martinez Drive Suite 703,"(-18.848395,11.081096)"
4329,Austin Group,48257 James Manor,"(87.592989,48.227794)"
4330,Lopez-Warren,70379 Freeman Plains,
4331,Obrien-Davis,7937 Kathryn Light Suite 231,"(-59.5140015,60.740988)"
4332,Oliver-Smith,24491 Victoria Vista Suite 717,"(5.0331695,-160.472514)"
4333,Trujillo-Crane,7925 Montoya Throughway Apt. 981,"(27.3019585,76.496684)"
4334,"Young, Sawyer and Salas",28619 Reed Harbor Suite 737,None
4335,"Melton, Price and Scott",423 Shawn Meadows,"(-84.752166,16.638832)"
4336,"Payne, Williams and Carter",0062 Cindy Pike Apt. 313,None
4337,"Bush, Medina and Knox",LOCATION_ERROR,"(61.354773,-164.074260)"
4338,Hurley-Simmons,,"(57.6926525,-115.510860)"
4339,"Wright, Davis and Ross",5153 Brent Lights Apt. 333,"(49.931939,130.214743)"
4340,,None,"(38.976614,-43.852626)"
4341,STORE_ERROR,02663 Frazier Turnpike,"(64.204060,156.084695)"
4342,"Young, Gonzalez and Munoz",626 Gregory Rapid,None
4343,"Hurst, Johnson and Davis",9440 Hall Inlet,"(26.966176,-99.845319)"
4344,"Cole, Garrett and Peters",37202 David Harbor,"(-24.932164,-167.089906)"
4345,Chen Inc,LOCATION_ERROR,
4346,"Carlson, Thomas and Norman",273 Nicholas Mount,DEMOGRAPHICS_ERROR
4347,None,7596 Richardson Springs,"(64.477227,-173.075596)"
4348,Pierce Inc,None,"(86.142116,112.320374)"
4349,Wood-Dennis,185 Derek Ridges,"(38.089109,88.713423)"
4350,Herrera-Ali,LOCATION_ERROR,"(32.7908525,65.677406)"
4351,Hunt Ltd,053 Andrew Plaza Suite 124,"(12.151344,8.693310)"
4352,Brown-Cummings,02108 Kimberly Mountain Apt. 424,"(-81.496832,165.302050)"
4353,Escobar PLC,4282 Karen Field,"(-42.4816995,-133.752388)"
4354,Richardson and Sons,65744 Brian Shore,"(-81.4697645,141.061473)"
4355,Mcdonald PLC,8468 Johnson Ridge,"(41.506047,113.634395)"
4356,"Davis, Duarte and Garcia",351 Kimberly Isle Apt. 757,"(25.0961435,47.491919)"
4357,None,1131 Campbell Inlet,"(-63.369753,22.355353)"
4358,Johnson Group,12431 Stacy Row Apt. 504,
4359,Daniel Group,7285 Robertson Tunnel Apt. 148,"(29.6606825,-3.398756)"
4360,"Sherman, Adams and Bowen",2000 Yoder Street Apt. 829,"(67.5065985,-99.036144)"
4361,"Clark, Maldonado and Rivera",911 Warren Knoll,"(81.6135545,155.589015)"
4362,Osborne Group,028 Thomas Falls,"(-41.465018,178.938514)"
4363,Davis and Sons,1423 Thomas Route,None
4364,"Martinez, Chang and Kennedy",237 Melissa Circles Suite 572,"(34.6716985,-8.385314)"
4365,Fleming Ltd,11946 Rachel Mission Suite 592,"(-59.273379,-40.572546)"
4366,Mcdowell Inc,6952 Simmons Manor,
4367,Higgins PLC,937 Molly Inlet,"(-21.625657,-134.796638)"
4368,Franco Group,156 Angela Walk Apt. 526,None
4369,Finley and Sons,049 Little Mount,"(22.5603215,178.062071)"
4370,"Cowan, Owens and Molina",94531 Parker Junction Apt. 139,"(10.3091225,174.070661)"
4371,"Hopkins, Fry and Harrison",85409 Richard Brook Apt. 995,"(-14.205619,61.835926)"
4372,Salas-Shepard,3432 Melissa Radial Apt. 135,"(82.5869325,-90.169842)"
4373,Neal LLC,56456 Payne River Suite 531,"(18.564345,-102.708193)"
4374,Brown and Sons,,"(16.978945,-106.729643)"
4375,Taylor Group,945 Alexander Rapids,"(25.681436,59.490246)"
4376,STORE_ERROR,0196 Edward Spurs,"(-66.082636,23.629181)"
4377,Scott-Pineda,048 Allison Brook,"(-24.0813905,-154.965837)"
4378,Medina-Rodriguez,None,"(-58.314619,-104.994645)"
4379,STORE_ERROR,1696 Ayala Loop Apt. 490,"(-69.5617795,79.571220)"
4380,None,377 Williams Mission Apt. 711,"(-34.4296615,-96.676124)"
4381,Franco Inc,9824 Miller Green Apt. 521,"(52.554991,-163.085713)"
4382,Key LLC,009 Daniels Dam,None
4383,Colon-Figueroa,LOCATION_ERROR,DEMOGRAPHICS_ERROR
4384,Wall Inc,0866 Wheeler Land Apt. 548,"(65.8411445,108.106332)"
4385,"Harmon, Jackson and Jones",5604 Kari Pass Suite 232,"(-59.400231,-138.123976)"
4386,"Rodriguez, Bradford and Reilly",94114 Murray Falls,"(54.944318,161.663471)"
4387,"Morse, Simmons and Stephenson",689 Martin Extension Apt. 281,"(-46.8831475,8.217043)"
4388,Kelly Ltd,72675 Jade Square,"(74.4780765,-60.616126)"
4389,Bowman Inc,22117 Gonzalez Pike,"(45.727888,-151.346920)"
4390,"Barrera, Jordan and Rivera",6110 Wagner Junctions Suite 091,"(89.876303,155.750853)"
4391,Ellis-Miller,54973 Kevin Common,DEMOGRAPHICS_ERROR
4392,None,0167 Tapia Ridges Apt. 547,"(82.3756585,34.597786)"
4393,None,4280 Lisa Walk,"(19.2126515,28.199733)"
4394,Meyer-Torres,1232 Angelica Plaza Suite 007,"(4.1795935,134.004908)"
4395,Gomez Inc,16364 Stout Mountain,"(-76.7500185,144.256935)"
4396,Ford Ltd,None,None
4397,Williams-Morgan,,"(89.0837355,-126.486544)"
4398,"Anderson, Finley and Wilcox",LOCATION_ERROR,"(56.632708,-172.837443)"
4399,Ross Group,01530 Miller Forge Suite 289,"(-25.148216,-103.755033)"
4400,STORE_ERROR,1411 Evan Tunnel,"(-36.5326005,101.317857)"
4401,None,25482 Vanessa Ramp,"(-9.931546,126.641805)"
4402,Brown PLC,8175 Richard Shore Suite 323,"(-84.616255,-43.334084)"
4403,"Walls, Moore and Kerr",56033 Soto Ways Suite 180,"(-66.9792445,-13.360597)"
4404,"Gonzalez, James and Underwood",31309 Moore Corner Suite 560,"(-60.467841,0.985136)"
4405,Silva-Curtis,862 Richard Alley,"(83.199912,53.611384)"
4406,James-Perez,LOCATION_ERROR,"(-84.348315,-62.788016)"
4407,"Archer, Johnson and Spears",373 Grant Knoll,"(15.6840215,98.502641)"
4408,"Hayes, Newman and Davis",073 Barrett Common,"(-71.5089015,84.277535)"
4409,Cooley-Solis,986 Jason Street Apt. 125,"(-18.744277,92.199988)"
4410,Alexander-Powell,177 Mcgee Rapid,"(29.235588,64.564830)"
4411,Fox Group,6668 Robertson Grove Apt. 636,"(57.522964,-68.123882)"
4412,Hill PLC,1909 Ayala Center Apt. 153,"(-48.164629,-81.404962)"
4413,None,504 Vanessa Avenue,"(-43.7898745,-81.160738)"
4414,Wiley-Adkins,382 Fowler Ports Apt. 913,"(-45.2008455,-94.059807)"
4415,"Rogers, Howell and Wilson",149 Renee Plains,DEMOGRAPHICS_ERROR
4416,Garcia and Sons,None,"(62.523792,-137.564628)"
4417,Velazquez-Garcia,57922 Brittany Square,"(66.0515585,-145.243077)"
4418,Rivera-Moreno,77629 Brian Greens,"(-17.082821,80.054487)"
4419,Nolan Ltd,1687 Lauren Trail,"(15.9108975,92.947154)"
4420,None,None,"(-19.8009165,-16.893354)"
4421,"Bishop, Harris and Blake",,"(75.146793,108.195046)"
4422,Powell-Wilson,665 Dawson Falls Suite 647,"(-18.8871785,167.011907)"
4423,STORE_ERROR,953 Rivera Square Suite 922,"(-45.6941255,-118.249563)"
4424,"Villanueva, Gonzalez and King",17846 Myers Mission,"(-70.597619,-165.345132)"
4425,Edwards-Fitzgerald,LOCATION_ERROR,"(-68.0123605,-152.180129)"
4426,,542 West Row,"(1.1539605,88.436794)"
4427,,14073 Gina Villages,"(22.8689445,118.294759)"
4428,Fields PLC,7723 Brown Wells,"(-1.4531105,-96.667864)"
4429,,96500 Reyes Spurs,"(2.563460,-112.955134)"
4430,"Santiago, Brown and Walker",None,"(76.205394,-160.475482)"
4431,Gonzales PLC,5265 Jared Locks,"(40.0035325,-134.824534)"
4432,Williams-Martinez,203 Steve Crossroad Suite 593,"(7.651398,60.375816)"
4433,Jordan and Sons,7854 Nicole Path,"(41.0386265,90.989890)"
4434,Flynn LLC,3014 Kelli Mount Apt. 549,"(-24.660493,42.960346)"
4435,Anderson and Sons,70195 Diaz Turnpike,"(67.199131,-161.853114)"
4436,Norman-Robinson,None,"(59.7552025,-96.631703)"
4437,"Adams, Hebert and Glass",0511 Alexandra Corners Suite 743,DEMOGRAPHICS_ERROR
4438,"Salas, Martinez and Evans",14954 Bowers Springs,DEMOGRAPHICS_ERROR
4439,"Bell, Warner and Moore",64970 Peter Fort,"(60.7177815,-52.667595)"
4440,Lawrence-George,6899 Johnson Divide Apt. 184,"(68.425214,73.833615)"
4441,Gill-Johnson,32527 Anthony Brooks Suite 711,"(-49.5534195,-110.733855)"
4442,Maldonado-Mcgee,281 Cheryl Mountains,"(-19.434303,-106.585744)"
4443,Woodard Ltd,69633 Amy Estates,"(55.0845335,150.131142)"
4444,Martin-Miller,88413 Barrera Flats Suite 083,DEMOGRAPHICS_ERROR
4445,"Baker, Sellers and Nguyen",52627 Randall Fort,"(-10.3631715,-16.600653)"
4446,Hughes-Watson,1684 James Radial Suite 049,"(24.3093795,176.629848)"
4447,"Banks, Perez and Brown",91473 Murray Bridge Apt. 739,"(-77.525726,13.688689)"
4448,Cervantes and Sons,91500 Sampson Knolls,"(51.8895975,90.569487)"
4449,Moore and Sons,44703 Geoffrey Inlet,"(46.3833645,170.984771)"
4450,Miller PLC,7907 Taylor Way Suite 352,"(-18.780669,-47.956351)"
4451,Smith Inc,None,"(-70.5232165,-148.595889)"
4452,None,None,"(-80.6191525,-12.639196)"
4453,"Fleming, Clark and Sutton",87765 Charles Throughway Apt. 570,"(-85.2701335,176.346102)"
4454,"Gonzales, Anderson and Hayes",None,"(22.216340,44.278609)"
4455,Livingston and Sons,40673 Mayo Course Apt. 940,"(-27.3678145,173.895717)"
4456,Heath PLC,11709 Hill Coves,"(8.219760,167.307970)"
4457,Bennett PLC,642 Dean Lock Suite 180,"(68.1270135,149.476063)"
4458,Alvarez and Sons,339 William Mill Apt. 736,"(21.7689705,122.398921)"
4459,Soto-Williams,7676 Bobby Row Apt. 615,"(18.0380815,129.065543)"
4460,Brooks-Stewart,9830 Randy Radial Apt. 419,"(-80.2023445,-107.505578)"
4461,STORE_ERROR,982 Juan View,"(85.508674,-179.182586)"
4462,Rodriguez Inc,38201 William Square Apt. 057,
4463,Riley LLC,32839 Anderson Summit Suite 700,"(82.539614,40.425925)"
4464,Garza Ltd,17957 Adams Keys Suite 583,"(-8.0231365,96.270684)"
4465,"Vincent, Reeves and Lopez",0642 Bright Ports,"(89.180685,38.361490)"
4466,Castaneda-Knight,552 Flores Crest,"(-20.9341735,66.330188)"
4467,Ramirez Group,6058 Stephen Plaza Apt. 864,"(-66.0791525,-53.950165)"
4468,Thompson PLC,4575 Camacho Gateway Suite 097,"(-57.6242335,-40.816003)"
4469,Brown PLC,402 Mills Shoal,"(-69.7999245,-174.883334)"
4470,Wilcox-Martin,82036 Amber Spur Suite 883,"(-78.822316,-60.066164)"
4471,Adams and Sons,2896 Watkins Station Apt. 150,None
4472,Davis PLC,935 Barry Flats,"(74.684151,-65.160195)"
4473,Patel Group,407 Jacob Walks,DEMOGRAPHICS_ERROR
4474,Taylor Ltd,81219 James Freeway Apt. 600,"(30.7135795,86.576288)"
4475,Graves-Bailey,779 Rodney Course,"(55.9316555,-139.097810)"
4476,,93681 Gregory Well Apt. 604,"(88.4398525,-72.929989)"
4477,Bates-Park,794 Kelly Causeway,"(-43.465203,-88.438841)"
4478,Mullen PLC,None,"(52.5696565,168.132564)"
4479,Watkins-Guzman,028 Pedro Cliffs Suite 548,"(-59.0558065,-5.319576)"
4480,"Holmes, Watkins and Mays",5853 Natalie Keys Apt. 342,"(60.488791,0.120064)"
4481,Hall-Tucker,99895 Davis Grove Suite 448,DEMOGRAPHICS_ERROR
4482,"Fisher, Smith and Vance",6418 Heather Hills,"(-81.9657995,61.197304)"
4483,Cantrell Inc,687 Rivera Passage Suite 203,"(74.3727245,93.146636)"
4484,Garcia-Lynch,21259 Young Vista,"(-52.9024215,43.123777)"
4485,Vazquez-Frost,3402 Diaz Inlet,"(-18.731154,-150.962525)"
4486,Berry-Daniel,1195 Joy Overpass Apt. 020,"(30.2082115,-62.762034)"
4487,"Gutierrez, Rogers and Caldwell",582 Williams Hollow,DEMOGRAPHICS_ERROR
4488,"Hubbard, Avery and Browning",58026 Chad Stravenue,"(-85.148418,102.029687)"
4489,Oconnor-Collins,27930 Gregory Heights,"(81.650908,-77.960397)"
4490,Phillips Group,1097 Moore Hills Apt. 794,"(-70.4242535,-105.784643)"
4491,"Gardner, Benson and Weaver",7071 Susan Motorway,"(-73.327162,47.407296)"
4492,Booth PLC,76927 Bridges Junctions Apt. 731,"(88.206144,-93.100875)"
4493,Li and Sons,180 Thomas Cove Suite 457,"(85.4095005,-77.503962)"
4494,"Wilson, Carey and Mcpherson",76305 Angela Road Apt. 266,"(0.463521,60.460176)"
4495,"Brown, Townsend and Davis",26975 Edwards Trail Suite 275,"(72.8333015,-157.838200)"
4496,Alvarado LLC,27995 Reyes Village Apt. 790,"(-71.3398125,141.259099)"
4497,"Bryan, Rios and Montoya",14438 Cross Ville Apt. 901,
4498,STORE_ERROR,73497 James Ferry Apt. 838,"(-9.4003285,62.507574)"
4499,"Watson, Garrett and Miller",8378 Pamela Mountains,"(-8.2007795,-166.059203)"
4500,Walker-Walsh,3373 Dixon Valley Suite 651,"(-39.231166,-22.979918)"
4501,Johnson-Garcia,715 Seth Square,"(58.9438045,90.011570)"
4502,Cummings Ltd,0199 Walter Union Apt. 281,"(22.1438245,-75.519970)"
4503,Rodriguez-Carlson,207 Jones Forges,"(-17.114476,84.552884)"
4504,,0288 Summer Run Apt. 026,"(-23.4069745,-36.675100)"
